000000 000000 [hunk] lha start:002000 end:00ef60
000001 000001 [args] e skid.lha_
000002 000002 [home] .
068aed 0046a0: 7000                : moveq   #$0, D0
068aee 0046a2: 102a 0016           : move.b  ($16,A2), D0
068aef 0046a6: 4a80                : tst.l   D0
068af0 0046a8: 663e                : bne     $46e8
068af1 0046e8: 5284                : addq.l  #1, D4
068af2 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068b33 0046ee: 7000                : moveq   #$0, D0
068b34 0046f0: 102f 0020           : move.b  ($20,A7), D0
068b35 0046f4: b880                : cmp.l   D0, D4
068b36 0046f6: 6da0                : blt     $4698
068b37 004698: 41ed fde8           : lea     (-$218,A5), A0
068b38 00469c: d1c4                : adda.l  D4, A0
068b39 00469e: 2448                : movea.l A0, A2
068b3a 0046a0: 7000                : moveq   #$0, D0
068b3b 0046a2: 102a 0016           : move.b  ($16,A2), D0
068b7e 0046a6: 4a80                : tst.l   D0
068b7f 0046a8: 663e                : bne     $46e8
068b80 0046e8: 5284                : addq.l  #1, D4
068b81 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068b82 0046ee: 7000                : moveq   #$0, D0
068b83 0046f0: 102f 0020           : move.b  ($20,A7), D0
068b84 0046f4: b880                : cmp.l   D0, D4
068b85 0046f6: 6da0                : blt     $4698
068bcc 004698: 41ed fde8           : lea     (-$218,A5), A0
068bcd 00469c: d1c4                : adda.l  D4, A0
068bce 00469e: 2448                : movea.l A0, A2
068bcf 0046a0: 7000                : moveq   #$0, D0
068bd0 0046a2: 102a 0016           : move.b  ($16,A2), D0
068bd1 0046a6: 4a80                : tst.l   D0
068bd2 0046a8: 663e                : bne     $46e8
068bd3 0046e8: 5284                : addq.l  #1, D4
068bd4 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068c1d 0046ee: 7000                : moveq   #$0, D0
068c1e 0046f0: 102f 0020           : move.b  ($20,A7), D0
068c1f 0046f4: b880                : cmp.l   D0, D4
068c20 0046f6: 6da0                : blt     $4698
068c21 004698: 41ed fde8           : lea     (-$218,A5), A0
068c22 00469c: d1c4                : adda.l  D4, A0
068c23 00469e: 2448                : movea.l A0, A2
068c24 0046a0: 7000                : moveq   #$0, D0
068c25 0046a2: 102a 0016           : move.b  ($16,A2), D0
068c68 0046a6: 4a80                : tst.l   D0
068c69 0046a8: 663e                : bne     $46e8
068c6a 0046e8: 5284                : addq.l  #1, D4
068c6b 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068c6c 0046ee: 7000                : moveq   #$0, D0
068c6d 0046f0: 102f 0020           : move.b  ($20,A7), D0
068c6e 0046f4: b880                : cmp.l   D0, D4
068c6f 0046f6: 6da0                : blt     $4698
068cb6 004698: 41ed fde8           : lea     (-$218,A5), A0
068cb7 00469c: d1c4                : adda.l  D4, A0
068cb8 00469e: 2448                : movea.l A0, A2
068cb9 0046a0: 7000                : moveq   #$0, D0
068cba 0046a2: 102a 0016           : move.b  ($16,A2), D0
068cbb 0046a6: 4a80                : tst.l   D0
068cbc 0046a8: 663e                : bne     $46e8
068cbd 0046e8: 5284                : addq.l  #1, D4
068cbe 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068d07 0046ee: 7000                : moveq   #$0, D0
068d08 0046f0: 102f 0020           : move.b  ($20,A7), D0
068d09 0046f4: b880                : cmp.l   D0, D4
068d0a 0046f6: 6da0                : blt     $4698
068d0b 004698: 41ed fde8           : lea     (-$218,A5), A0
068d0c 00469c: d1c4                : adda.l  D4, A0
068d0d 00469e: 2448                : movea.l A0, A2
068d0e 0046a0: 7000                : moveq   #$0, D0
068d0f 0046a2: 102a 0016           : move.b  ($16,A2), D0
068d52 0046a6: 4a80                : tst.l   D0
068d53 0046a8: 663e                : bne     $46e8
068d54 0046e8: 5284                : addq.l  #1, D4
068d55 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068d56 0046ee: 7000                : moveq   #$0, D0
068d57 0046f0: 102f 0020           : move.b  ($20,A7), D0
068d58 0046f4: b880                : cmp.l   D0, D4
068d59 0046f6: 6da0                : blt     $4698
068da0 004698: 41ed fde8           : lea     (-$218,A5), A0
068da1 00469c: d1c4                : adda.l  D4, A0
068da2 00469e: 2448                : movea.l A0, A2
068da3 0046a0: 7000                : moveq   #$0, D0
068da4 0046a2: 102a 0016           : move.b  ($16,A2), D0
068da5 0046a6: 4a80                : tst.l   D0
068da6 0046a8: 663e                : bne     $46e8
068da7 0046e8: 5284                : addq.l  #1, D4
068da8 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068df1 0046ee: 7000                : moveq   #$0, D0
068df2 0046f0: 102f 0020           : move.b  ($20,A7), D0
068df3 0046f4: b880                : cmp.l   D0, D4
068df4 0046f6: 6da0                : blt     $4698
068df5 004698: 41ed fde8           : lea     (-$218,A5), A0
068df6 00469c: d1c4                : adda.l  D4, A0
068df7 00469e: 2448                : movea.l A0, A2
068df8 0046a0: 7000                : moveq   #$0, D0
068df9 0046a2: 102a 0016           : move.b  ($16,A2), D0
068e3c 0046a6: 4a80                : tst.l   D0
068e3d 0046a8: 663e                : bne     $46e8
068e3e 0046e8: 5284                : addq.l  #1, D4
068e3f 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068e40 0046ee: 7000                : moveq   #$0, D0
068e41 0046f0: 102f 0020           : move.b  ($20,A7), D0
068e42 0046f4: b880                : cmp.l   D0, D4
068e43 0046f6: 6da0                : blt     $4698
068e8a 004698: 41ed fde8           : lea     (-$218,A5), A0
068e8b 00469c: d1c4                : adda.l  D4, A0
068e8c 00469e: 2448                : movea.l A0, A2
068e8d 0046a0: 7000                : moveq   #$0, D0
068e8e 0046a2: 102a 0016           : move.b  ($16,A2), D0
068e8f 0046a6: 4a80                : tst.l   D0
068e90 0046a8: 663e                : bne     $46e8
068e91 0046e8: 5284                : addq.l  #1, D4
068e92 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068edb 0046ee: 7000                : moveq   #$0, D0
068edc 0046f0: 102f 0020           : move.b  ($20,A7), D0
068edd 0046f4: b880                : cmp.l   D0, D4
068ede 0046f6: 6da0                : blt     $4698
068edf 004698: 41ed fde8           : lea     (-$218,A5), A0
068ee0 00469c: d1c4                : adda.l  D4, A0
068ee1 00469e: 2448                : movea.l A0, A2
068ee2 0046a0: 7000                : moveq   #$0, D0
068ee3 0046a2: 102a 0016           : move.b  ($16,A2), D0
068f26 0046a6: 4a80                : tst.l   D0
068f27 0046a8: 663e                : bne     $46e8
068f28 0046e8: 5284                : addq.l  #1, D4
068f29 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068f2a 0046ee: 7000                : moveq   #$0, D0
068f2b 0046f0: 102f 0020           : move.b  ($20,A7), D0
068f2c 0046f4: b880                : cmp.l   D0, D4
068f2d 0046f6: 6da0                : blt     $4698
068f74 004698: 41ed fde8           : lea     (-$218,A5), A0
068f75 00469c: d1c4                : adda.l  D4, A0
068f76 00469e: 2448                : movea.l A0, A2
068f77 0046a0: 7000                : moveq   #$0, D0
068f78 0046a2: 102a 0016           : move.b  ($16,A2), D0
068f79 0046a6: 4a80                : tst.l   D0
068f7a 0046a8: 663e                : bne     $46e8
068f7b 0046e8: 5284                : addq.l  #1, D4
068f7c 0046ea: 266d fdde           : movea.l (-$222,A5), A3
068fc5 0046ee: 7000                : moveq   #$0, D0
068fc6 0046f0: 102f 0020           : move.b  ($20,A7), D0
068fc7 0046f4: b880                : cmp.l   D0, D4
068fc8 0046f6: 6da0                : blt     $4698
068fc9 004698: 41ed fde8           : lea     (-$218,A5), A0
068fca 00469c: d1c4                : adda.l  D4, A0
068fcb 00469e: 2448                : movea.l A0, A2
068fcc 0046a0: 7000                : moveq   #$0, D0
068fcd 0046a2: 102a 0016           : move.b  ($16,A2), D0
069010 0046a6: 4a80                : tst.l   D0
069011 0046a8: 663e                : bne     $46e8
069012 0046e8: 5284                : addq.l  #1, D4
069013 0046ea: 266d fdde           : movea.l (-$222,A5), A3
069014 0046ee: 7000                : moveq   #$0, D0
069015 0046f0: 102f 0020           : move.b  ($20,A7), D0
069016 0046f4: b880                : cmp.l   D0, D4
069017 0046f6: 6da0                : blt     $4698
06905e 004698: 41ed fde8           : lea     (-$218,A5), A0
06905f 00469c: d1c4                : adda.l  D4, A0
069060 00469e: 2448                : movea.l A0, A2
069061 0046a0: 7000                : moveq   #$0, D0
069062 0046a2: 102a 0016           : move.b  ($16,A2), D0
069063 0046a6: 4a80                : tst.l   D0
069064 0046a8: 663e                : bne     $46e8
069065 0046e8: 5284                : addq.l  #1, D4
069066 0046ea: 266d fdde           : movea.l (-$222,A5), A3
0690af 0046ee: 7000                : moveq   #$0, D0
0690b0 0046f0: 102f 0020           : move.b  ($20,A7), D0
0690b1 0046f4: b880                : cmp.l   D0, D4
0690b2 0046f6: 6da0                : blt     $4698
0690b3 004698: 41ed fde8           : lea     (-$218,A5), A0
0690b4 00469c: d1c4                : adda.l  D4, A0
0690b5 00469e: 2448                : movea.l A0, A2
0690b6 0046a0: 7000                : moveq   #$0, D0
0690b7 0046a2: 102a 0016           : move.b  ($16,A2), D0
0690fa 0046a6: 4a80                : tst.l   D0
0690fb 0046a8: 663e                : bne     $46e8
0690fc 0046e8: 5284                : addq.l  #1, D4
0690fd 0046ea: 266d fdde           : movea.l (-$222,A5), A3
0690fe 0046ee: 7000                : moveq   #$0, D0
0690ff 0046f0: 102f 0020           : move.b  ($20,A7), D0
069100 0046f4: b880                : cmp.l   D0, D4
069101 0046f6: 6da0                : blt     $4698
069146 0046f8: 4aab 0028           : tst.l   ($28,A3)
069147 0046fc: 670e                : beq     $470c
069148 00470c: 7000                : moveq   #$0, D0
069149 00470e: 102f 0020           : move.b  ($20,A7), D0
06914a 004712: 2200                : move.l  D0, D1
06914b 004714: 5281                : addq.l  #1, D1
06914c 004716: 2001                : move.l  D1, D0
06914d 004718: 4eba 60d2           : jsr     ($60d2,PC); ($a7ec)
06919a 00a7ec: 48e7 0312           : movem.l D6-D7/A3/A6, -(A7)
06919b 00a7f0: 2e00                : move.l  D0, D7
06919c 00a7f2: 2c07                : move.l  D7, D6
06919d 00a7f4: 700c                : moveq   #$c, D0
06919e 00a7f6: dc80                : add.l   D0, D6
06919f 00a7f8: 2006                : move.l  D6, D0
0691a0 00a7fa: 7201                : moveq   #$1, D1
0691e3 00a7fc: 2c6c 04b4           : movea.l ($4b4,A4), A6
0691e4 00a800: 4eae ff3a           : jsr     (-$c6,A6)
0691e5 800f3a: 4e75                : rts
0691e6 0691e6 [exec] allocMem 1d,1 => 60804
0691e7 00a804: 2640                : movea.l D0, A3
0691e8 00a806: 200b                : move.l  A3, D0
0691e9 00a808: 663c                : bne     $a846
06922e 00a846: 2746 0008           : move.l  D6, ($8,A3)
06922f 00a84a: 204b                : movea.l A3, A0
069230 00a84c: 43ec 0d98           : lea     ($d98,A4), A1
069231 00a850: 4eba adbc           : jsr     (-$5244,PC); ($560e)
069232 00560e: 2f0a                : move.l  A2, -(A7)
069233 005610: 2469 0004           : movea.l ($4,A1), A2
06927e 005614: 214a 0004           : move.l  A2, ($4,A0)
06927f 005618: 2488                : move.l  A0, (A2)
069280 00561a: 2089                : move.l  A1, (A0)
069281 00561c: 2348 0004           : move.l  A0, ($4,A1)
069282 005620: 245f                : movea.l (A7)+, A2
0692c7 005622: 4e75                : rts
0692c8 00a854: 41eb 000c           : lea     ($c,A3), A0
0692c9 00a858: 2008                : move.l  A0, D0
0692ca 00a85a: 4cdf 48c0           : movem.l (A7)+, D6-D7/A3/A6
069313 00a85e: 4e75                : rts
069314 00471c: 2740 001a           : move.l  D0, ($1a,A3)
069315 004720: 7000                : moveq   #$0, D0
069316 004722: 102f 0020           : move.b  ($20,A7), D0
069317 004726: 206b 001a           : movea.l ($1a,A3), A0
069358 00472a: 43ed fdfe           : lea     (-$202,A5), A1
069359 00472e: 4eba 0fd2           : jsr     ($fd2,PC); ($5702)
06935a 005702: 2200                : move.l  D0, D1
06935b 005704: 2008                : move.l  A0, D0
06935c 005706: 6002                : bra     $570a
06935d 00570a: 57c9 fffc           : dbeq    D1, $5708
06935e 005708: 10d9                : move.b  (A1)+, (A0)+
0693a1 00570a: 57c9 fffc           : dbeq    D1, $5708
0693a2 005708: 10d9                : move.b  (A1)+, (A0)+
0693a3 00570a: 57c9 fffc           : dbeq    D1, $5708
0693a4 005708: 10d9                : move.b  (A1)+, (A0)+
0693a5 00570a: 57c9 fffc           : dbeq    D1, $5708
0693a6 005708: 10d9                : move.b  (A1)+, (A0)+
0693e9 00570a: 57c9 fffc           : dbeq    D1, $5708
0693ea 005708: 10d9                : move.b  (A1)+, (A0)+
0693eb 00570a: 57c9 fffc           : dbeq    D1, $5708
0693ec 005708: 10d9                : move.b  (A1)+, (A0)+
0693ed 00570a: 57c9 fffc           : dbeq    D1, $5708
0693ee 005708: 10d9                : move.b  (A1)+, (A0)+
069431 00570a: 57c9 fffc           : dbeq    D1, $5708
069432 005708: 10d9                : move.b  (A1)+, (A0)+
069433 00570a: 57c9 fffc           : dbeq    D1, $5708
069434 005708: 10d9                : move.b  (A1)+, (A0)+
069435 00570a: 57c9 fffc           : dbeq    D1, $5708
069436 005708: 10d9                : move.b  (A1)+, (A0)+
069479 00570a: 57c9 fffc           : dbeq    D1, $5708
06947a 005708: 10d9                : move.b  (A1)+, (A0)+
06947b 00570a: 57c9 fffc           : dbeq    D1, $5708
06947c 005708: 10d9                : move.b  (A1)+, (A0)+
06947d 00570a: 57c9 fffc           : dbeq    D1, $5708
06947e 005708: 10d9                : move.b  (A1)+, (A0)+
0694c1 00570a: 57c9 fffc           : dbeq    D1, $5708
0694c2 005708: 10d9                : move.b  (A1)+, (A0)+
0694c3 00570a: 57c9 fffc           : dbeq    D1, $5708
0694c4 005708: 10d9                : move.b  (A1)+, (A0)+
0694c5 00570a: 57c9 fffc           : dbeq    D1, $5708
0694c6 005708: 10d9                : move.b  (A1)+, (A0)+
069509 00570a: 57c9 fffc           : dbeq    D1, $5708
06950a 00570e: 4e75                : rts
06950b 004732: 7000                : moveq   #$0, D0
06950c 004734: 102f 0020           : move.b  ($20,A7), D0
06950d 004738: 206b 001a           : movea.l ($1a,A3), A0
06950e 00473c: d0c0                : adda.w  D0, A0
069555 00473e: 4210                : clr.b   (A0)
069556 004740: 7000                : moveq   #$0, D0
069557 004742: 102f 0020           : move.b  ($20,A7), D0
069558 004746: 2807                : move.l  D7, D4
069559 004748: 9880                : sub.l   D0, D4
06955a 00474a: 7218                : moveq   #$18, D1
06955b 00474c: b881                : cmp.l   D1, D4
06955c 00474e: 6d22                : blt     $4772
06955d 004750: 7200                : moveq   #$0, D1
06955e 004752: 1200                : move.b  D0, D1
06959f 004754: 41ed fdfe           : lea     (-$202,A5), A0
0695a0 004758: 2248                : movea.l A0, A1
0695a1 00475a: d2c1                : adda.w  D1, A1
0695a2 00475c: 7200                : moveq   #$0, D1
0695a3 00475e: 1229 0001           : move.b  ($1,A1), D1
0695a4 004762: 2401                : move.l  D1, D2
0695a5 004764: e182                : asl.l   #8, D2
0695f6 004766: 7200                : moveq   #$0, D1
0695f7 004768: 1211                : move.b  (A1), D1
0695f8 00476a: d282                : add.l   D2, D1
0695f9 00476c: 3741 002c           : move.w  D1, ($2c,A3)
0695fa 004770: 6006                : bra     $4778
0695fb 004778: 7219                : moveq   #$19, D1
0695fc 00477a: b881                : cmp.l   D1, D4
0695fd 00477c: 6d10                : blt     $478e
0695fe 00478e: 206d fde2           : movea.l (-$21e,A5), A0
06964b 004792: 4eba 5f68           : jsr     ($5f68,PC); ($a6fc)
06964c 00a6fc: 2f0b                : move.l  A3, -(A7)
06964d 00a6fe: 2648                : movea.l A0, A3
06964e 00a700: 202b 0010           : move.l  ($10,A3), D0
06964f 00a704: d0ab 000c           : add.l   ($c,A3), D0
069694 00a708: 265f                : movea.l (A7)+, A3
069695 00a70a: 4e75                : rts
069696 004796: 2740 0030           : move.l  D0, ($30,A3)
069697 00479a: 0c2d 0000 fde7      : cmpi.b  #$0, (-$219,A5)
069698 0047a0: 6300 013e           : bls     $48e0
0696df 0048e0: 266d fdde           : movea.l (-$222,A5), A3
0696e0 0048e4: 202b 003a           : move.l  ($3a,A3), D0
0696e1 0048e8: 6742                : beq     $492c
0696e2 00492c: 102b 0036           : move.b  ($36,A3), D0
0696e3 004930: 7241                : moveq   #$41, D1
0696e4 004932: b001                : cmp.b   D1, D0
0696e5 004934: 673c                : beq     $4972
06972c 004936: 4a2d fde7           : tst.b   (-$219,A5)
06972d 00493a: 6736                : beq     $4972
06972e 004972: 7001                : moveq   #$1, D0
06972f 004974: bc80                : cmp.l   D0, D6
069730 004976: 6634                : bne     $49ac
069731 0049ac: 266d fdde           : movea.l (-$222,A5), A3
069732 0049b0: 702f                : moveq   #$2f, D0
069733 0049b2: 206b 001a           : movea.l ($1a,A3), A0
069782 0049b6: 6100 f80a           : bsr     $41c2
069783 0041c2: 48e7 0310           : movem.l D6-D7/A3, -(A7)
069784 0041c6: 2648                : movea.l A0, A3
069785 0041c8: 2e00                : move.l  D0, D7
069786 0041ca: 6016                : bra     $41e2
0697cb 0041e2: 1c13                : move.b  (A3), D6
0697cc 0041e4: 4a06                : tst.b   D6
0697cd 0041e6: 66e4                : bne     $41cc
0697ce 0041cc: 705c                : moveq   #$5c, D0
0697cf 0041ce: bc00                : cmp.b   D0, D6
0697d0 0041d0: 670c                : beq     $41de
0697d1 0041d2: 702f                : moveq   #$2f, D0
0697d2 0041d4: bc00                : cmp.b   D0, D6
0697d3 0041d6: 6706                : beq     $41de
0697d4 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
0697d5 0041dc: 6602                : bne     $41e0
06981e 0041e0: 528b                : addq.l  #1, A3
06981f 0041e2: 1c13                : move.b  (A3), D6
069820 0041e4: 4a06                : tst.b   D6
069821 0041e6: 66e4                : bne     $41cc
069822 0041cc: 705c                : moveq   #$5c, D0
069823 0041ce: bc00                : cmp.b   D0, D6
069824 0041d0: 670c                : beq     $41de
069825 0041d2: 702f                : moveq   #$2f, D0
069826 0041d4: bc00                : cmp.b   D0, D6
069827 0041d6: 6706                : beq     $41de
069828 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
06986f 0041dc: 6602                : bne     $41e0
069870 0041e0: 528b                : addq.l  #1, A3
069871 0041e2: 1c13                : move.b  (A3), D6
069872 0041e4: 4a06                : tst.b   D6
069873 0041e6: 66e4                : bne     $41cc
069874 0041cc: 705c                : moveq   #$5c, D0
069875 0041ce: bc00                : cmp.b   D0, D6
069876 0041d0: 670c                : beq     $41de
069877 0041d2: 702f                : moveq   #$2f, D0
069878 0041d4: bc00                : cmp.b   D0, D6
0698b9 0041d6: 6706                : beq     $41de
0698ba 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
0698bb 0041dc: 6602                : bne     $41e0
0698bc 0041e0: 528b                : addq.l  #1, A3
0698bd 0041e2: 1c13                : move.b  (A3), D6
0698be 0041e4: 4a06                : tst.b   D6
0698bf 0041e6: 66e4                : bne     $41cc
0698c0 0041cc: 705c                : moveq   #$5c, D0
0698c1 0041ce: bc00                : cmp.b   D0, D6
069902 0041d0: 670c                : beq     $41de
069903 0041d2: 702f                : moveq   #$2f, D0
069904 0041d4: bc00                : cmp.b   D0, D6
069905 0041d6: 6706                : beq     $41de
069906 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
069907 0041dc: 6602                : bne     $41e0
069908 0041e0: 528b                : addq.l  #1, A3
069909 0041e2: 1c13                : move.b  (A3), D6
06990a 0041e4: 4a06                : tst.b   D6
06990b 0041e6: 66e4                : bne     $41cc
069954 0041cc: 705c                : moveq   #$5c, D0
069955 0041ce: bc00                : cmp.b   D0, D6
069956 0041d0: 670c                : beq     $41de
069957 0041de: 1687                : move.b  D7, (A3)
069958 0041e0: 528b                : addq.l  #1, A3
069959 0041e2: 1c13                : move.b  (A3), D6
06995a 0041e4: 4a06                : tst.b   D6
06995b 0041e6: 66e4                : bne     $41cc
06995c 0041cc: 705c                : moveq   #$5c, D0
06995d 0041ce: bc00                : cmp.b   D0, D6
06999e 0041d0: 670c                : beq     $41de
06999f 0041d2: 702f                : moveq   #$2f, D0
0699a0 0041d4: bc00                : cmp.b   D0, D6
0699a1 0041d6: 6706                : beq     $41de
0699a2 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
0699a3 0041dc: 6602                : bne     $41e0
0699a4 0041e0: 528b                : addq.l  #1, A3
0699a5 0041e2: 1c13                : move.b  (A3), D6
0699a6 0041e4: 4a06                : tst.b   D6
0699a7 0041e6: 66e4                : bne     $41cc
0699f0 0041cc: 705c                : moveq   #$5c, D0
0699f1 0041ce: bc00                : cmp.b   D0, D6
0699f2 0041d0: 670c                : beq     $41de
0699f3 0041d2: 702f                : moveq   #$2f, D0
0699f4 0041d4: bc00                : cmp.b   D0, D6
0699f5 0041d6: 6706                : beq     $41de
0699f6 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
0699f7 0041dc: 6602                : bne     $41e0
0699f8 0041e0: 528b                : addq.l  #1, A3
0699f9 0041e2: 1c13                : move.b  (A3), D6
069a3c 0041e4: 4a06                : tst.b   D6
069a3d 0041e6: 66e4                : bne     $41cc
069a3e 0041cc: 705c                : moveq   #$5c, D0
069a3f 0041ce: bc00                : cmp.b   D0, D6
069a40 0041d0: 670c                : beq     $41de
069a41 0041d2: 702f                : moveq   #$2f, D0
069a42 0041d4: bc00                : cmp.b   D0, D6
069a43 0041d6: 6706                : beq     $41de
069a44 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
069a45 0041dc: 6602                : bne     $41e0
069a86 0041e0: 528b                : addq.l  #1, A3
069a87 0041e2: 1c13                : move.b  (A3), D6
069a88 0041e4: 4a06                : tst.b   D6
069a89 0041e6: 66e4                : bne     $41cc
069a8a 0041cc: 705c                : moveq   #$5c, D0
069a8b 0041ce: bc00                : cmp.b   D0, D6
069a8c 0041d0: 670c                : beq     $41de
069a8d 0041de: 1687                : move.b  D7, (A3)
069a8e 0041e0: 528b                : addq.l  #1, A3
069acf 0041e2: 1c13                : move.b  (A3), D6
069ad0 0041e4: 4a06                : tst.b   D6
069ad1 0041e6: 66e4                : bne     $41cc
069ad2 0041cc: 705c                : moveq   #$5c, D0
069ad3 0041ce: bc00                : cmp.b   D0, D6
069ad4 0041d0: 670c                : beq     $41de
069ad5 0041d2: 702f                : moveq   #$2f, D0
069ad6 0041d4: bc00                : cmp.b   D0, D6
069ad7 0041d6: 6706                : beq     $41de
069ad8 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
069ad9 0041dc: 6602                : bne     $41e0
069b22 0041e0: 528b                : addq.l  #1, A3
069b23 0041e2: 1c13                : move.b  (A3), D6
069b24 0041e4: 4a06                : tst.b   D6
069b25 0041e6: 66e4                : bne     $41cc
069b26 0041cc: 705c                : moveq   #$5c, D0
069b27 0041ce: bc00                : cmp.b   D0, D6
069b28 0041d0: 670c                : beq     $41de
069b29 0041d2: 702f                : moveq   #$2f, D0
069b2a 0041d4: bc00                : cmp.b   D0, D6
069b2b 0041d6: 6706                : beq     $41de
069b2c 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
069b73 0041dc: 6602                : bne     $41e0
069b74 0041e0: 528b                : addq.l  #1, A3
069b75 0041e2: 1c13                : move.b  (A3), D6
069b76 0041e4: 4a06                : tst.b   D6
069b77 0041e6: 66e4                : bne     $41cc
069b78 0041cc: 705c                : moveq   #$5c, D0
069b79 0041ce: bc00                : cmp.b   D0, D6
069b7a 0041d0: 670c                : beq     $41de
069b7b 0041d2: 702f                : moveq   #$2f, D0
069b7c 0041d4: bc00                : cmp.b   D0, D6
069bbd 0041d6: 6706                : beq     $41de
069bbe 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
069bbf 0041dc: 6602                : bne     $41e0
069bc0 0041e0: 528b                : addq.l  #1, A3
069bc1 0041e2: 1c13                : move.b  (A3), D6
069bc2 0041e4: 4a06                : tst.b   D6
069bc3 0041e6: 66e4                : bne     $41cc
069bc4 0041cc: 705c                : moveq   #$5c, D0
069bc5 0041ce: bc00                : cmp.b   D0, D6
069c06 0041d0: 670c                : beq     $41de
069c07 0041d2: 702f                : moveq   #$2f, D0
069c08 0041d4: bc00                : cmp.b   D0, D6
069c09 0041d6: 6706                : beq     $41de
069c0a 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
069c0b 0041dc: 6602                : bne     $41e0
069c0c 0041e0: 528b                : addq.l  #1, A3
069c0d 0041e2: 1c13                : move.b  (A3), D6
069c0e 0041e4: 4a06                : tst.b   D6
069c0f 0041e6: 66e4                : bne     $41cc
069c58 0041cc: 705c                : moveq   #$5c, D0
069c59 0041ce: bc00                : cmp.b   D0, D6
069c5a 0041d0: 670c                : beq     $41de
069c5b 0041d2: 702f                : moveq   #$2f, D0
069c5c 0041d4: bc00                : cmp.b   D0, D6
069c5d 0041d6: 6706                : beq     $41de
069c5e 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
069c5f 0041dc: 6602                : bne     $41e0
069c60 0041e0: 528b                : addq.l  #1, A3
069c61 0041e2: 1c13                : move.b  (A3), D6
069ca4 0041e4: 4a06                : tst.b   D6
069ca5 0041e6: 66e4                : bne     $41cc
069ca6 0041cc: 705c                : moveq   #$5c, D0
069ca7 0041ce: bc00                : cmp.b   D0, D6
069ca8 0041d0: 670c                : beq     $41de
069ca9 0041d2: 702f                : moveq   #$2f, D0
069caa 0041d4: bc00                : cmp.b   D0, D6
069cab 0041d6: 6706                : beq     $41de
069cac 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
069cad 0041dc: 6602                : bne     $41e0
069cee 0041e0: 528b                : addq.l  #1, A3
069cef 0041e2: 1c13                : move.b  (A3), D6
069cf0 0041e4: 4a06                : tst.b   D6
069cf1 0041e6: 66e4                : bne     $41cc
069cf2 0041cc: 705c                : moveq   #$5c, D0
069cf3 0041ce: bc00                : cmp.b   D0, D6
069cf4 0041d0: 670c                : beq     $41de
069cf5 0041d2: 702f                : moveq   #$2f, D0
069cf6 0041d4: bc00                : cmp.b   D0, D6
069cf7 0041d6: 6706                : beq     $41de
069cf8 0041d8: 0c06 00ff           : cmpi.b  #-$1, D6
069d3f 0041dc: 6602                : bne     $41e0
069d40 0041e0: 528b                : addq.l  #1, A3
069d41 0041e2: 1c13                : move.b  (A3), D6
069d42 0041e4: 4a06                : tst.b   D6
069d43 0041e6: 66e4                : bne     $41cc
069d44 0041e8: 4cdf 08c0           : movem.l (A7)+, D6-D7/A3
069d8f 0041ec: 4e75                : rts
069d90 0049ba: 4aac 057c           : tst.l   ($57c,A4)
069d91 0049be: 6708                : beq     $49c8
069d92 0049c8: 4aac 0580           : tst.l   ($580,A4)
069d93 0049cc: 6708                : beq     $49d6
069dd8 0049d6: 246b 001a           : movea.l ($1a,A3), A2
069dd9 0049da: 204a                : movea.l A2, A0
069dda 0049dc: 4a18                : tst.b   (A0)+
069ddb 0049de: 66fc                : bne     $49dc
069ddc 0049dc: 4a18                : tst.b   (A0)+
069ddd 0049de: 66fc                : bne     $49dc
069dde 0049dc: 4a18                : tst.b   (A0)+
069e1f 0049de: 66fc                : bne     $49dc
069e20 0049dc: 4a18                : tst.b   (A0)+
069e21 0049de: 66fc                : bne     $49dc
069e22 0049dc: 4a18                : tst.b   (A0)+
069e23 0049de: 66fc                : bne     $49dc
069e24 0049dc: 4a18                : tst.b   (A0)+
069e25 0049de: 66fc                : bne     $49dc
069e66 0049dc: 4a18                : tst.b   (A0)+
069e67 0049de: 66fc                : bne     $49dc
069e68 0049dc: 4a18                : tst.b   (A0)+
069e69 0049de: 66fc                : bne     $49dc
069e6a 0049dc: 4a18                : tst.b   (A0)+
069e6b 0049de: 66fc                : bne     $49dc
